seq_id,sequence1,sequence2,model,distance,alignment_id,alignment_ref,divergence_level,from_ref
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AHZ38971_A/mallard/Sweden/541/2002_2002/11/07_HA_HA_8,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AHZ38971_A/mallard/Sweden/541/2002_2002/11/07_HA_HA_8,pb,18.54449707690444,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_APC30793_A/mallard_duck/Netherlands/14/2006_2006/07/24_HA_HA_8,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_APC30793_A/mallard_duck/Netherlands/14/2006_2006/07/24_HA_HA_8,pb,18.55883191388168,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AFX85524_A/laughing_gull/Delaware_Bay/296/1998_1998/05/19_HA_HA_16,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AFX85524_A/laughing_gull/Delaware_Bay/296/1998_1998/05/19_HA_HA_16,pb,18.39594355870267,hybrid_high_0,hybrid,high,no
cds_ACA48475_A/black-headed_gull/Turkmenistan/13/76_1976//_HA_HA_16_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ACA48475_A/black-headed_gull/Turkmenistan/13/76_1976//_HA_HA_16,pb,18.54292696544573,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AGW43300_A/glaucous_gull-herring_gull_hybrid/Iceland/1108/2011_2011/10/16_HA_HA_16,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AGW43300_A/glaucous_gull-herring_gull_hybrid/Iceland/1108/2011_2011/10/16_HA_HA_16,pb,18.81648159144016,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_APC33175_A/black-headed_gull/Netherlands/8/2007_2007/07/05_HA_HA_16,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_APC33175_A/black-headed_gull/Netherlands/8/2007_2007/07/05_HA_HA_16,pb,18.46091190537383,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_APC32974_A/black-headed_gull/Netherlands/63/2008_2008/07/14_HA_HA_16,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_APC32974_A/black-headed_gull/Netherlands/63/2008_2008/07/14_HA_HA_16,pb,18.380582905725365,hybrid_high_0,hybrid,high,no
cds_ABI84566_A/gull/Maryland/704/1977_1977/09/22_HA_HA_13_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABI84566_A/gull/Maryland/704/1977_1977/09/22_HA_HA_13,pb,18.859427020096835,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AGW82814_A/turkey/MN/1012/1991_1991//_HA_HA_13,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AGW82814_A/turkey/MN/1012/1991_1991//_HA_HA_13,pb,18.208063401189325,hybrid_high_0,hybrid,high,no
cds_AAA43213_A/black-headed_gull/Astrakhan/227/84_1984//_HA_HA_13_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AAA43213_A/black-headed_gull/Astrakhan/227/84_1984//_HA_HA_13,pb,18.00093940817285,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_APC31919_A/black-headed_gull/Netherlands/106/2012_2012/07/19_HA_HA_13,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_APC31919_A/black-headed_gull/Netherlands/106/2012_2012/07/19_HA_HA_13,pb,18.39100945020989,hybrid_high_0,hybrid,high,no
cds_ACE78983_A/gull/Astrakhan/1846/1998_1998//_HA_HA_13_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ACE78983_A/gull/Astrakhan/1846/1998_1998//_HA_HA_13,pb,18.140230302708037,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AFX84262_A/herring_gull/Delaware_Bay/2610/1987_1987/05/20_HA_HA_11,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AFX84262_A/herring_gull/Delaware_Bay/2610/1987_1987/05/20_HA_HA_11,pb,15.50255678545158,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AND81178_A/bean_goose/Hubei/SZY200/2016_2016/02/26_HA_HA_11,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AND81178_A/bean_goose/Hubei/SZY200/2016_2016/02/26_HA_HA_11,pb,15.673444880668574,hybrid_high_0,hybrid,high,no
cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11,pb,15.691257448059293,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb,15.690237540286725,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb,15.82571910513986,hybrid_high_0,hybrid,high,no
cds_ABB88022_A/pintail/Alberta/202/2000_2000/08/18_HA_HA_10_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABB88022_A/pintail/Alberta/202/2000_2000/08/18_HA_HA_10,pb,31.21976021458682,hybrid_high_0,hybrid,high,no
cds_ABB87217_A/mallard/Alberta/209/2003_2003/08/07_HA_HA_10_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABB87217_A/mallard/Alberta/209/2003_2003/08/07_HA_HA_10,pb,31.218755077383012,hybrid_high_0,hybrid,high,no
cds_AAA79775_A/chicken/Germany/N/1949_1949//_HA_HA_10_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AAA79775_A/chicken/Germany/N/1949_1949//_HA_HA_10,pb,31.444491464088316,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AJD14187_A/migratory_duck/Jiangxi/10974/2005_2005/11/12_HA_HA_10,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AJD14187_A/migratory_duck/Jiangxi/10974/2005_2005/11/12_HA_HA_10,pb,31.458719952970508,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10,pb,31.568313880494284,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_ARB51629_A/guinea_fowl/Alabama/17-008272-2/2017_2017/03/12_HA_HA_7,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ARB51629_A/guinea_fowl/Alabama/17-008272-2/2017_2017/03/12_HA_HA_7,pb,34.17554820965936,hybrid_high_0,hybrid,high,no
cds_AAD26932_A/chicken/New_York/8030-2/1996_1996//_HA_HA_7_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AAD26932_A/chicken/New_York/8030-2/1996_1996//_HA_HA_7,pb,34.0131317741521,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_BAF02931_A/turkey/Oregon/1971_1971//_HA_HA_7,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_BAF02931_A/turkey/Oregon/1971_1971//_HA_HA_7,pb,33.99212950243862,hybrid_high_0,hybrid,high,no
cds_AAG10667_A/parrot/England/1174/94_1994//_HA_HA_7_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AAG10667_A/parrot/England/1174/94_1994//_HA_HA_7,pb,32.76464723450641,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AGT40935_A/hawk/Italy/2985/2000_2000/04/26_HA_HA_7,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AGT40935_A/hawk/Italy/2985/2000_2000/04/26_HA_HA_7,pb,32.7600565417372,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,pb,34.77856037174568,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,pb,35.14880092522843,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,pb,35.09791853145097,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AQY18465_A/blue-winged_teal/Guatemala/CIP049H109-49/2012_2012/11/16_HA_HA_14,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AQY18465_A/blue-winged_teal/Guatemala/CIP049H109-49/2012_2012/11/16_HA_HA_14,pb,35.13883152984689,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AQY18287_A/blue-winged_teal/Guatemala/CIP049H113-08/2013_2013/01/10_HA_HA_14,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AQY18287_A/blue-winged_teal/Guatemala/CIP049H113-08/2013_2013/01/10_HA_HA_14,pb,35.12785478167622,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_BAF46754_A/duck/Hong_Kong/951/1980_1980//_HA_HA_4,cds_BAF46754_A/duck/Hong_Kong/951/1980_1980//_HA_HA_4,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.50568814602775,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.46898992942622,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.606163462930304,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,33.90599862338299,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,33.91037071173462,hybrid_high_0,hybrid,high,no
cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.30935774612937,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.44890417150403,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.56410131428522,hybrid_high_0,hybrid,high,no
cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.250516231378,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,33.84364983708062,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.08627563062943,hybrid_high_0,hybrid,high,no
cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.18956547940835,hybrid_high_0,hybrid,high,no
cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.24299801188145,hybrid_high_0,hybrid,high,no
cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.36924575567706,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.855931565000844,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.77722658938705,hybrid_high_0,hybrid,high,no
cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.741743990594095,hybrid_high_0,hybrid,high,no
cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.569923133960195,hybrid_high_0,hybrid,high,no
cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,34.46681717876228,hybrid_high_0,hybrid,high,no
cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.766509064698045,hybrid_high_0,hybrid,high,no
cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.559714455364817,hybrid_high_0,hybrid,high,no
cds_AAG01215_A/environment/Hong_Kong/437-8/99__1999//_HA_HA_5_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AAG01215_A/environment/Hong_Kong/437-8/99__1999//_HA_HA_5,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.764956677921841,hybrid_high_0,hybrid,high,no
cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.951096123907348,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,12.153271976390721,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AFJ13125_A/mallard/Alberta/838/1979_1979/08/14_HA_HA_2,cds_AFJ13125_A/mallard/Alberta/838/1979_1979/08/14_HA_HA_2,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.77951455048728,hybrid_high_0,hybrid,high,no
cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.803990121443615,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.747082074142348,hybrid_high_0,hybrid,high,no
cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.923098510831258,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AIY59261_A/England/12/1962_1962//_HA_HA_2,cds_AIY59261_A/England/12/1962_1962//_HA_HA_2,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.868019059941922,hybrid_high_0,hybrid,high,no
cds_ACD56302_A/North_Carolina/1/1963_1963//_HA_HA_2_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ACD56302_A/North_Carolina/1/1963_1963//_HA_HA_2,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.864780612742274,hybrid_high_0,hybrid,high,no
cds_ABI85183_A/ruddy_turnstone/Delaware/34/1993_1993/05/15_HA_HA_2_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABI85183_A/ruddy_turnstone/Delaware/34/1993_1993/05/15_HA_HA_2,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,12.160068653603574,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AFJ12393_A/mallard/Berlin/453-4/1980_1980//_HA_HA_2,cds_AFJ12393_A/mallard/Berlin/453-4/1980_1980//_HA_HA_2,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.890533837895962,hybrid_high_0,hybrid,high,no
cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_AEM60091_A/swine/Iowa/3421/1990_1990//_HA_HA_1,cds_AEM60091_A/swine/Iowa/3421/1990_1990//_HA_HA_1,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,11.6942780293698,hybrid_high_0,hybrid,high,no
cds_AIK26344_A/chicken/Texas/9686-3/2014_2014/03/19_HA_HA_6_cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_AIK26344_A/chicken/Texas/9686-3/2014_2014/03/19_HA_HA_6,pb,0.7895644454685372,hybrid_high_0,hybrid,high,no
cds_ABD35523_A/chicken/Taiwan/G2/87_1987//_HA_HA_6_cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_ABD35523_A/chicken/Taiwan/G2/87_1987//_HA_HA_6,cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,pb,0.6518805888139529,hybrid_high_0,hybrid,high,no
cds_ABB87314_A/red_knot/Delaware/2552/1987_1987/07/07_HA_HA_9_cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_ABB87314_A/red_knot/Delaware/2552/1987_1987/07/07_HA_HA_9,pb,17.01282823896417,hybrid_high_0,hybrid,high,no
cds_AOO54710_A/chicken/Sichuan/LFY/2016_2016/02/25_HA_HA_9_cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_AOO54710_A/chicken/Sichuan/LFY/2016_2016/02/25_HA_HA_9,pb,17.996950616080422,hybrid_high_0,hybrid,high,no
cds_AGK23569_A/chicken/Shandong/zc11/2009_2009/11/01_HA_HA_9_cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_AGK23569_A/chicken/Shandong/zc11/2009_2009/11/01_HA_HA_9,pb,17.78389476265173,hybrid_high_0,hybrid,high,no
cds_ADC30104_A/chicken/Guangdong/HE21/2008_2008/08/01_HA_HA_9_cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_ADC30104_A/chicken/Guangdong/HE21/2008_2008/08/01_HA_HA_9,pb,17.729083397585306,hybrid_high_0,hybrid,high,no
cds_AGO17823_A/chicken/Hong_Kong/G9/1997_1997//_HA_HA_9_cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_AGO17823_A/chicken/Hong_Kong/G9/1997_1997//_HA_HA_9,pb,17.590667659248886,hybrid_high_0,hybrid,high,no
cds_ACZ36909_A/duck/LA/B174/1986_1986//_HA_HA_8_cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_ACZ36909_A/duck/LA/B174/1986_1986//_HA_HA_8,pb,18.42877262481869,hybrid_high_0,hybrid,high,no
cds_ACZ48491_A/turkey/Colorado/235497/2003_2003//_HA_HA_8_cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_ACZ48491_A/turkey/Colorado/235497/2003_2003//_HA_HA_8,pb,18.573653441099403,hybrid_high_0,hybrid,high,no
