alignment_id,alignment_ref,distance2,divergence_level,from_ref,pref_set,seq_id,sequence1,sequence2,model_pair,distance1
hybrid_high_0,hybrid,9.00746,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_ACA48475_A/black-headed_gull/Turkmenistan/13/76_1976//_HA_HA_16,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ACA48475_A/black-headed_gull/Turkmenistan/13/76_1976//_HA_HA_16,pb/ExpCM_average,23.767381
hybrid_high_0,hybrid,9.17512,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AGW43300_A/glaucous_gull-herring_gull_hybrid/Iceland/1108/2011_2011/10/16_HA_HA_16,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AGW43300_A/glaucous_gull-herring_gull_hybrid/Iceland/1108/2011_2011/10/16_HA_HA_16,pb/ExpCM_average,24.137785999999995
hybrid_high_0,hybrid,8.912740000000003,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AFX85524_A/laughing_gull/Delaware_Bay/296/1998_1998/05/19_HA_HA_16,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AFX85524_A/laughing_gull/Delaware_Bay/296/1998_1998/05/19_HA_HA_16,pb/ExpCM_average,23.568359
hybrid_high_0,hybrid,9.01994,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_APC33175_A/black-headed_gull/Netherlands/8/2007_2007/07/05_HA_HA_16,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_APC33175_A/black-headed_gull/Netherlands/8/2007_2007/07/05_HA_HA_16,pb/ExpCM_average,23.656329
hybrid_high_0,hybrid,8.96205,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_APC32974_A/black-headed_gull/Netherlands/63/2008_2008/07/14_HA_HA_16,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_APC32974_A/black-headed_gull/Netherlands/63/2008_2008/07/14_HA_HA_16,pb/ExpCM_average,23.54756
hybrid_high_0,hybrid,9.114939999999999,high,no,average,cds_ABI84566_A/gull/Maryland/704/1977_1977/09/22_HA_HA_13_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABI84566_A/gull/Maryland/704/1977_1977/09/22_HA_HA_13,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,24.195936
hybrid_high_0,hybrid,8.648430000000001,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AGW82814_A/turkey/MN/1012/1991_1991//_HA_HA_13,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AGW82814_A/turkey/MN/1012/1991_1991//_HA_HA_13,pb/ExpCM_average,23.313961
hybrid_high_0,hybrid,8.778319999999999,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_APC31919_A/black-headed_gull/Netherlands/106/2012_2012/07/19_HA_HA_13,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_APC31919_A/black-headed_gull/Netherlands/106/2012_2012/07/19_HA_HA_13,pb/ExpCM_average,23.561678
hybrid_high_0,hybrid,8.61289,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_ACE78983_A/gull/Astrakhan/1846/1998_1998//_HA_HA_13,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ACE78983_A/gull/Astrakhan/1846/1998_1998//_HA_HA_13,pb/ExpCM_average,23.222112
hybrid_high_0,hybrid,8.545860000000001,high,no,average,cds_AAA43213_A/black-headed_gull/Astrakhan/227/84_1984//_HA_HA_13_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AAA43213_A/black-headed_gull/Astrakhan/227/84_1984//_HA_HA_13,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,23.033506
hybrid_high_0,hybrid,7.925180000000001,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_average,19.904714
hybrid_high_0,hybrid,8.01886,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_average,20.088162
hybrid_high_0,hybrid,7.9306,high,no,average,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,19.906095
hybrid_high_0,hybrid,7.927860000000001,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AND81178_A/bean_goose/Hubei/SZY200/2016_2016/02/26_HA_HA_11,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AND81178_A/bean_goose/Hubei/SZY200/2016_2016/02/26_HA_HA_11,pb/ExpCM_average,19.881976
hybrid_high_0,hybrid,7.932450000000001,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AFX84262_A/herring_gull/Delaware_Bay/2610/1987_1987/05/20_HA_HA_11,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AFX84262_A/herring_gull/Delaware_Bay/2610/1987_1987/05/20_HA_HA_11,pb/ExpCM_average,19.650586
hybrid_high_0,hybrid,12.930769999999999,high,no,average,cds_AAA79775_A/chicken/Germany/N/1949_1949//_HA_HA_10_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AAA79775_A/chicken/Germany/N/1949_1949//_HA_HA_10,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,41.236667
hybrid_high_0,hybrid,12.87521,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AJD14187_A/migratory_duck/Jiangxi/10974/2005_2005/11/12_HA_HA_10,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AJD14187_A/migratory_duck/Jiangxi/10974/2005_2005/11/12_HA_HA_10,pb/ExpCM_average,41.25593300000001
hybrid_high_0,hybrid,12.93282,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10,pb/ExpCM_average,41.40432800000001
hybrid_high_0,hybrid,12.87765,high,no,average,cds_ABB88022_A/pintail/Alberta/202/2000_2000/08/18_HA_HA_10_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABB88022_A/pintail/Alberta/202/2000_2000/08/18_HA_HA_10,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,40.932371
hybrid_high_0,hybrid,12.87378,high,no,average,cds_ABB87217_A/mallard/Alberta/209/2003_2003/08/07_HA_HA_10_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABB87217_A/mallard/Alberta/209/2003_2003/08/07_HA_HA_10,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,40.93101000000001
hybrid_high_0,hybrid,13.10512,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_BAF02931_A/turkey/Oregon/1971_1971//_HA_HA_7,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_BAF02931_A/turkey/Oregon/1971_1971//_HA_HA_7,pb/ExpCM_average,44.686281
hybrid_high_0,hybrid,13.198060000000002,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_ARB51629_A/guinea_fowl/Alabama/17-008272-2/2017_2017/03/12_HA_HA_7,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ARB51629_A/guinea_fowl/Alabama/17-008272-2/2017_2017/03/12_HA_HA_7,pb/ExpCM_average,44.934638
hybrid_high_0,hybrid,13.094000000000001,high,no,average,cds_AAD26932_A/chicken/New_York/8030-2/1996_1996//_HA_HA_7_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AAD26932_A/chicken/New_York/8030-2/1996_1996//_HA_HA_7,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,44.714719
hybrid_high_0,hybrid,12.67371,high,no,average,cds_AAG10667_A/parrot/England/1174/94_1994//_HA_HA_7_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AAG10667_A/parrot/England/1174/94_1994//_HA_HA_7,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,43.02421600000001
hybrid_high_0,hybrid,12.69272,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AGT40935_A/hawk/Italy/2985/2000_2000/04/26_HA_HA_7,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AGT40935_A/hawk/Italy/2985/2000_2000/04/26_HA_HA_7,pb/ExpCM_average,43.01800000000001
hybrid_high_0,hybrid,15.117029999999998,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,pb/ExpCM_average,45.751143000000006
hybrid_high_0,hybrid,15.182579999999998,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,pb/ExpCM_average,46.252465
hybrid_high_0,hybrid,15.168420000000001,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AQY18465_A/blue-winged_teal/Guatemala/CIP049H109-49/2012_2012/11/16_HA_HA_14,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AQY18465_A/blue-winged_teal/Guatemala/CIP049H109-49/2012_2012/11/16_HA_HA_14,pb/ExpCM_average,46.23896600000001
hybrid_high_0,hybrid,15.1602,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AQY18287_A/blue-winged_teal/Guatemala/CIP049H113-08/2013_2013/01/10_HA_HA_14,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AQY18287_A/blue-winged_teal/Guatemala/CIP049H113-08/2013_2013/01/10_HA_HA_14,pb/ExpCM_average,46.22410300000001
hybrid_high_0,hybrid,15.142229999999998,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,pb/ExpCM_average,46.18356800000001
hybrid_high_0,hybrid,14.70138,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb/ExpCM_average,45.33197100000001
hybrid_high_0,hybrid,14.72936,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_BAF46754_A/duck/Hong_Kong/951/1980_1980//_HA_HA_4,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_BAF46754_A/duck/Hong_Kong/951/1980_1980//_HA_HA_4,pb/ExpCM_average,45.38166200000001
hybrid_high_0,hybrid,14.80865,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb/ExpCM_average,45.51771000000001
hybrid_high_0,hybrid,14.49148,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb/ExpCM_average,44.56965600000001
hybrid_high_0,hybrid,14.50141,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,pb/ExpCM_average,44.575576
hybrid_high_0,hybrid,16.555690000000002,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3,pb/ExpCM_average,45.11582200000001
hybrid_high_0,hybrid,16.65567,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,pb/ExpCM_average,45.304774
hybrid_high_0,hybrid,16.74138,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,pb/ExpCM_average,45.460756
hybrid_high_0,hybrid,16.47604,high,no,average,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,45.036148
hybrid_high_0,hybrid,16.748070000000002,high,no,average,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,45.19691300000001
hybrid_high_0,hybrid,16.819329999999994,high,no,average,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,45.329029
hybrid_high_0,hybrid,16.89143,high,no,average,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,45.468639
hybrid_high_0,hybrid,17.036839999999998,high,Perth,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,pb/ExpCM_average,45.749337
hybrid_high_0,hybrid,17.0971,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,pb/ExpCM_average,45.855907
hybrid_high_0,hybrid,17.013270000000002,high,no,average,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,45.701291999999995
hybrid_high_0,hybrid,16.66021,high,no,average,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,45.025968000000006
hybrid_high_0,hybrid,16.623479999999994,high,no,average,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb/ExpCM_average,44.95361800000001
hybrid_high_0,hybrid,16.51251,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,pb/ExpCM_average,44.81375900000001
hybrid_high_0,hybrid,16.2702,high,no,average,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,pb/ExpCM_average,44.485233
hybrid_high_0,hybrid,0.30863,high,no,average,cds_AAG01215_A/environment/Hong_Kong/437-8/99__1999//_HA_HA_5_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_AAG01215_A/environment/Hong_Kong/437-8/99__1999//_HA_HA_5,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,0.609788
hybrid_high_0,hybrid,0.6842900000000001,high,no,average,cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,1.358637
hybrid_high_0,hybrid,1.18234,high,no,average,cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,2.3819280000000003
hybrid_high_0,hybrid,2.95447,high,no,average,cds_AFJ13125_A/mallard/Alberta/838/1979_1979/08/14_HA_HA_2_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_AFJ13125_A/mallard/Alberta/838/1979_1979/08/14_HA_HA_2,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,6.584098000000001
hybrid_high_0,hybrid,3.07635,high,no,average,cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,6.540183
hybrid_high_0,hybrid,3.1134500000000003,high,no,average,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,6.617239
hybrid_high_0,hybrid,3.15457,high,no,average,cds_ACD56302_A/North_Carolina/1/1963_1963//_HA_HA_2_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_ACD56302_A/North_Carolina/1/1963_1963//_HA_HA_2,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,6.6995520000000015
hybrid_high_0,hybrid,3.1566300000000003,high,no,average,cds_AIY59261_A/England/12/1962_1962//_HA_HA_2_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_AIY59261_A/England/12/1962_1962//_HA_HA_2,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,6.703937
hybrid_high_0,hybrid,3.1947000000000005,high,no,average,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,6.778517000000001
hybrid_high_0,hybrid,3.3224,high,no,average,cds_ABI85183_A/ruddy_turnstone/Delaware/34/1993_1993/05/15_HA_HA_2_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_ABI85183_A/ruddy_turnstone/Delaware/34/1993_1993/05/15_HA_HA_2,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,7.099385000000002
hybrid_high_0,hybrid,3.1474599999999997,high,no,average,cds_AFJ12393_A/mallard/Berlin/453-4/1980_1980//_HA_HA_2_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_AFJ12393_A/mallard/Berlin/453-4/1980_1980//_HA_HA_2,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,6.734423
hybrid_high_0,hybrid,6.177740000000001,high,no,average,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,16.456065
hybrid_high_0,hybrid,6.1242800000000015,high,no,average,cds_ABD35523_A/chicken/Taiwan/G2/87_1987//_HA_HA_6_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_ABD35523_A/chicken/Taiwan/G2/87_1987//_HA_HA_6,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb/ExpCM_average,16.31437
