Model,Site,Time,f
YNGKP + wr,89,43,0.05314812387252588
YNGKP + wr,89,44,0.0530831904299066
YNGKP + wr,89,45,0.05302549302117975
YNGKP + wr,89,46,0.052974212294272356
YNGKP + wr,89,47,0.05292862386791746
YNGKP + wr,89,48,0.05288808693068061
YNGKP + wr,89,49,0.05285203428247815
YNGKP_M5,89,0,1.0
YNGKP_M5,89,1,0.5556779956212359
YNGKP_M5,89,2,0.42913876445824617
YNGKP_M5,89,3,0.3556059700524306
YNGKP_M5,89,4,0.30616508940997794
YNGKP_M5,89,5,0.270146556462376
YNGKP_M5,89,6,0.24252671759349315
YNGKP_M5,89,7,0.2205747629888249
YNGKP_M5,89,8,0.2026583167440031
YNGKP_M5,89,9,0.18773295336516416
YNGKP_M5,89,10,0.17509522538823913
YNGKP_M5,89,11,0.16425188452097253
YNGKP_M5,89,12,0.15484564947042745
YNGKP_M5,89,13,0.1466106722965637
YNGKP_M5,89,14,0.13934459004496516
YNGKP_M5,89,15,0.13289031990624242
YNGKP_M5,89,16,0.12712382616228582
YNGKP_M5,89,17,0.12194568014391716
YNGKP_M5,89,18,0.11727510333707547
YNGKP_M5,89,19,0.1130456787419874
YNGKP_M5,89,20,0.10920220838470623
YNGKP_M5,89,21,0.1056983738635363
YNGKP_M5,89,22,0.10249496939723762
YNGKP_M5,89,23,0.09955854944918117
YNGKP_M5,89,24,0.09686038086231503
YNGKP_M5,89,25,0.09437562160248861
YNGKP_M5,89,26,0.09208267019472864
YNGKP_M5,89,27,0.0899626452004259
YNGKP_M5,89,28,0.08799896482736792
YNGKP_M5,89,29,0.08617700442379776
YNGKP_M5,89,30,0.08448381513201726
YNGKP_M5,89,31,0.08290789100505823
YNGKP_M5,89,32,0.08143897485695556
YNGKP_M5,89,33,0.08006789532373708
YNGKP_M5,89,34,0.07878642926833118
YNGKP_M5,89,35,0.0775871849163969
YNGKP_M5,89,36,0.07646350206728648
YNGKP_M5,89,37,0.07540936646101169
YNGKP_M5,89,38,0.07441933595342637
YNGKP_M5,89,39,0.07348847659828028
YNGKP_M5,89,40,0.07261230708617479
YNGKP_M5,89,41,0.07178675026893143
YNGKP_M5,89,42,0.07100809072008477
YNGKP_M5,89,43,0.0702729374606507
YNGKP_M5,89,44,0.06957819112351749
YNGKP_M5,89,45,0.0689210149470284
YNGKP_M5,89,46,0.0682988090841673
YNGKP_M5,89,47,0.06770918779255058
YNGKP_M5,89,48,0.06714995913554865
YNGKP_M5,89,49,0.06661910687894673
ExpCM,90,0,1.0
ExpCM,90,1,0.5571266145211449
ExpCM,90,2,0.3722409036655286
ExpCM,90,3,0.27775168477689377
ExpCM,90,4,0.22273664683839395
ExpCM,90,5,0.1878133410083301
ExpCM,90,6,0.16427589834270825
ExpCM,90,7,0.14771371107227604
ExpCM,90,8,0.13568185580144013
ExpCM,90,9,0.12672716338251805
ExpCM,90,10,0.11993669718896725
ExpCM,90,11,0.11471072569324789
ExpCM,90,12,0.11064074230785596
ExpCM,90,13,0.10744015509090199
ExpCM,90,14,0.10490296980354652
ExpCM,90,15,0.10287812250353702
ExpCM,90,16,0.10125295799920771
ExpCM,90,17,0.0999422661621031
ExpCM,90,18,0.09888081343038592
ExpCM,90,19,0.09801813919975927
ExpCM,90,20,0.09731485876066095
ExpCM,90,21,0.09673999152123963
ExpCM,90,22,0.09626900111693523
ExpCM,90,23,0.09588233861296644
ExpCM,90,24,0.09556434685995462
ExpCM,90,25,0.09530242776389987
ExpCM,90,26,0.0950864033789374
ExpCM,90,27,0.09490802152481224
ExpCM,90,28,0.09476057029167953
ExpCM,90,29,0.09463857536154716
ExpCM,90,30,0.0945375608648272
ExpCM,90,31,0.09445385936732162
ExpCM,90,32,0.09438446012556764
ExpCM,90,33,0.09432688734866632
ExpCM,90,34,0.09427910213176345
ExpCM,90,35,0.09423942316750254
ExpCM,90,36,0.09420646242875691
ExpCM,90,37,0.0941790728424039
ExpCM,90,38,0.09415630560703094
ExpCM,90,39,0.09413737529594336
ExpCM,90,40,0.09412163126624722
ExpCM,90,41,0.09410853419130497
ExpCM,90,42,0.0940976367669748
ExpCM,90,43,0.0940885678262957
ExpCM,90,44,0.09408101924364878
ExpCM,90,45,0.09407473512623797
ExpCM,90,46,0.09406950288435548
ExpCM,90,47,0.09406514584722483
ExpCM,90,48,0.09406151715203892
ExpCM,90,49,0.0940584946830799
YNGKP_M0,90,0,1.0
YNGKP_M0,90,1,0.62707983716728
YNGKP_M0,90,2,0.47534519522532126
YNGKP_M0,90,3,0.3733318983042162
YNGKP_M0,90,4,0.3020139003261306
YNGKP_M0,90,5,0.25060135535098405
YNGKP_M0,90,6,0.21259455096431096
YNGKP_M0,90,7,0.18389135185954444
YNGKP_M0,90,8,0.1618054913485507
YNGKP_M0,90,9,0.14452507787985558
YNGKP_M0,90,10,0.1307980984375611
YNGKP_M0,90,11,0.11974170738738732
YNGKP_M0,90,12,0.11072239408429672
YNGKP_M0,90,13,0.10327846297011772
YNGKP_M0,90,14,0.09706866896545753
YNGKP_M0,90,15,0.09183749373130032
YNGKP_M0,90,16,0.087391265668084
YNGKP_M0,90,17,0.08358148937519755
YNGKP_M0,90,18,0.08029305134930324
YNGKP_M0,90,19,0.0774357736194293
YNGKP_M0,90,20,0.07493829688285629
YNGKP_M0,90,21,0.0727436041975335
YNGKP_M0,90,22,0.07080571290807101
YNGKP_M0,90,23,0.06908720705699876
YNGKP_M0,90,24,0.06755738032412097
YNGKP_M0,90,25,0.0661908264889614
YNGKP_M0,90,26,0.06496636076070411
YNGKP_M0,90,27,0.06386618773741026
YNGKP_M0,90,28,0.06287525464733049
YNGKP_M0,90,29,0.061980744835042144
YNGKP_M0,90,30,0.06117167817477298
YNGKP_M0,90,31,0.06043859358228624
YNGKP_M0,90,32,0.05977329499263193
YNGKP_M0,90,33,0.059168646726245125
YNGKP_M0,90,34,0.05861840753805702
YNGKP_M0,90,35,0.05811709515731324
YNGKP_M0,90,36,0.05765987501051363
YNGKP_M0,90,37,0.057242468242072714
YNGKP_M0,90,38,0.05686107522681782
YNGKP_M0,90,39,0.05651231159255391
YNGKP_M0,90,40,0.05619315440354926
YNGKP_M0,90,41,0.055900896644055106
YNGKP_M0,90,42,0.05563310851979194
YNGKP_M0,90,43,0.05538760439075972
YNGKP_M0,90,44,0.055162414380281063
YNGKP_M0,90,45,0.054955759887572536
YNGKP_M0,90,46,0.05476603237550226
YNGKP_M0,90,47,0.054591774920006074
YNGKP_M0,90,48,0.05443166609938281
YNGKP_M0,90,49,0.05428450587534855
YNGKP + wr,90,0,1.0
YNGKP + wr,90,1,0.5175290716106805
YNGKP + wr,90,2,0.34716051695436345
YNGKP + wr,90,3,0.25250373474674886
YNGKP + wr,90,4,0.19530320701667547
YNGKP + wr,90,5,0.15851141397596738
YNGKP + wr,90,6,0.1336496001642031
YNGKP + wr,90,7,0.11615455064453838
YNGKP + wr,90,8,0.10341845922656763
YNGKP + wr,90,9,0.09387741451629848
YNGKP + wr,90,10,0.0865547564573955
YNGKP + wr,90,11,0.080818702774587
YNGKP + wr,90,12,0.07624756275929052
YNGKP + wr,90,13,0.07255179936398866
YNGKP + wr,90,14,0.06952742416894249
YNGKP + wr,90,15,0.06702729325857332
YNGKP + wr,90,16,0.06494295424285045
YNGKP + wr,90,17,0.06319288617148151
YNGKP + wr,90,18,0.0617147098265352
YNGKP + wr,90,19,0.06045991990009707
YNGKP + wr,90,20,0.059390252481393846
YNGKP + wr,90,21,0.058475133560483436
YNGKP + wr,90,22,0.057689855171753845
YNGKP + wr,90,23,0.057014249773323464
YNGKP + wr,90,24,0.05643171139279249
YNGKP + wr,90,25,0.05592846191573776
YNGKP + wr,90,26,0.05549299329241947
YNGKP + wr,90,27,0.05511563781862892
YNGKP + wr,90,28,0.05478823295941217
YNGKP + wr,90,29,0.054503856897336035
YNGKP + wr,90,30,0.054256617664764605
YNGKP + wr,90,31,0.054041483368565825
YNGKP + wr,90,32,0.05385414429155661
YNGKP + wr,90,33,0.053690899990603426
YNGKP + wr,90,34,0.053548566195649926
YNGKP + wr,90,35,0.053424397542265065
YNGKP + wr,90,36,0.053316023075881035
YNGKP + wr,90,37,0.05322139214067738
YNGKP + wr,90,38,0.05313872877413719
YNGKP + wr,90,39,0.05306649311473632
YNGKP + wr,90,40,0.05300334862704482
YNGKP + wr,90,41,0.052948134178676325
YNGKP + wr,90,42,0.05289984018361619
YNGKP + wr,90,43,0.05285758816861323
YNGKP + wr,90,44,0.05282061323245643
YNGKP + wr,90,45,0.05278824895870232
YNGKP + wr,90,46,0.05275991441573975
YNGKP + wr,90,47,0.052735102937727
YNGKP + wr,90,48,0.05271337242876952
YNGKP + wr,90,49,0.052694336972923715
YNGKP_M5,90,0,1.0
YNGKP_M5,90,1,0.5556779956212359
YNGKP_M5,90,2,0.42913876445824617
YNGKP_M5,90,3,0.3556059700524306
YNGKP_M5,90,4,0.30616508940997794
YNGKP_M5,90,5,0.270146556462376
YNGKP_M5,90,6,0.24252671759349315
YNGKP_M5,90,7,0.2205747629888249
YNGKP_M5,90,8,0.2026583167440031
YNGKP_M5,90,9,0.18773295336516416
YNGKP_M5,90,10,0.17509522538823913
YNGKP_M5,90,11,0.16425188452097253
YNGKP_M5,90,12,0.15484564947042745
YNGKP_M5,90,13,0.1466106722965637
YNGKP_M5,90,14,0.13934459004496516
YNGKP_M5,90,15,0.13289031990624242
YNGKP_M5,90,16,0.12712382616228582
YNGKP_M5,90,17,0.12194568014391716
YNGKP_M5,90,18,0.11727510333707547
YNGKP_M5,90,19,0.1130456787419874
YNGKP_M5,90,20,0.10920220838470623
YNGKP_M5,90,21,0.1056983738635363
YNGKP_M5,90,22,0.10249496939723762
YNGKP_M5,90,23,0.09955854944918117
YNGKP_M5,90,24,0.09686038086231503
YNGKP_M5,90,25,0.09437562160248861
YNGKP_M5,90,26,0.09208267019472864
YNGKP_M5,90,27,0.0899626452004259
YNGKP_M5,90,28,0.08799896482736792
YNGKP_M5,90,29,0.08617700442379776
YNGKP_M5,90,30,0.08448381513201726
YNGKP_M5,90,31,0.08290789100505823
YNGKP_M5,90,32,0.08143897485695556
YNGKP_M5,90,33,0.08006789532373708
YNGKP_M5,90,34,0.07878642926833118
YNGKP_M5,90,35,0.0775871849163969
YNGKP_M5,90,36,0.07646350206728648
YNGKP_M5,90,37,0.07540936646101169
YNGKP_M5,90,38,0.07441933595342637
YNGKP_M5,90,39,0.07348847659828028
YNGKP_M5,90,40,0.07261230708617479
YNGKP_M5,90,41,0.07178675026893143
YNGKP_M5,90,42,0.07100809072008477
YNGKP_M5,90,43,0.0702729374606507
YNGKP_M5,90,44,0.06957819112351749
YNGKP_M5,90,45,0.0689210149470284
YNGKP_M5,90,46,0.0682988090841673
YNGKP_M5,90,47,0.06770918779255058
YNGKP_M5,90,48,0.06714995913554865
YNGKP_M5,90,49,0.06661910687894673
ExpCM,91,0,1.0
ExpCM,91,1,0.6737510532253169
ExpCM,91,2,0.5319981149802777
ExpCM,91,3,0.45500571288973807
ExpCM,91,4,0.40620453357098013
ExpCM,91,5,0.3717681484059072
ExpCM,91,6,0.3456115527313857
ExpCM,91,7,0.3247150755051231
ExpCM,91,8,0.30742229080918115
ExpCM,91,9,0.2927454761312225
ExpCM,91,10,0.2800541395745746
ExpCM,91,11,0.2689231449110706
ExpCM,91,12,0.25905288460994164
ExpCM,91,13,0.2502244615298079
ExpCM,91,14,0.24227306662629075
ExpCM,91,15,0.23507140032325335
ExpCM,91,16,0.22851893503878765
ExpCM,91,17,0.22253472941677468
ExpCM,91,18,0.2170524848766448
ExpCM,91,19,0.21201706347148816
ExpCM,91,20,0.20738198411725947
ExpCM,91,21,0.20310758920762986
ExpCM,91,22,0.19915967991477054
ExpCM,91,23,0.19550848500810208
ExpCM,91,24,0.19212787077118776
ExpCM,91,25,0.18899472769917908
ExpCM,91,26,0.18608848850951804
ExpCM,91,27,0.18339074487063742
ExpCM,91,28,0.1808849391838047
ExpCM,91,29,0.17855611403759014
ExpCM,91,30,0.17639070643351157
ExpCM,91,31,0.17437637711085122
ExpCM,91,32,0.1725018676517236
ExpCM,91,33,0.17075687977864637
ExpCM,91,34,0.1691319725419827
ExpCM,91,35,0.16761847405664757
ExpCM,91,36,0.16620840517338012
ExpCM,91,37,0.1648944130217989
ExpCM,91,38,0.16366971278515402
ExpCM,91,39,0.16252803639273647
ExpCM,91,40,0.16146358706914338
ExpCM,91,41,0.1604709988776354
ExpCM,91,42,0.15954530055073746
ExpCM,91,43,0.1586818830248054
ExpCM,91,44,0.15787647019386486
ExpCM,91,45,0.1571250924771973
ExpCM,91,46,0.1564240628591361
ExpCM,91,47,0.15576995511158362
ExpCM,91,48,0.15515958395237273
ExpCM,91,49,0.15458998692769158
YNGKP_M0,91,0,1.0
YNGKP_M0,91,1,0.62707983716728
YNGKP_M0,91,2,0.47534519522532126
YNGKP_M0,91,3,0.3733318983042162
YNGKP_M0,91,4,0.3020139003261306
YNGKP_M0,91,5,0.25060135535098405
YNGKP_M0,91,6,0.21259455096431096
YNGKP_M0,91,7,0.18389135185954444
YNGKP_M0,91,8,0.1618054913485507
YNGKP_M0,91,9,0.14452507787985558
YNGKP_M0,91,10,0.1307980984375611
YNGKP_M0,91,11,0.11974170738738732
YNGKP_M0,91,12,0.11072239408429672
YNGKP_M0,91,13,0.10327846297011772
YNGKP_M0,91,14,0.09706866896545753
YNGKP_M0,91,15,0.09183749373130032
YNGKP_M0,91,16,0.087391265668084
YNGKP_M0,91,17,0.08358148937519755
YNGKP_M0,91,18,0.08029305134930324
YNGKP_M0,91,19,0.0774357736194293
YNGKP_M0,91,20,0.07493829688285629
YNGKP_M0,91,21,0.0727436041975335
YNGKP_M0,91,22,0.07080571290807101
YNGKP_M0,91,23,0.06908720705699876
YNGKP_M0,91,24,0.06755738032412097
YNGKP_M0,91,25,0.0661908264889614
YNGKP_M0,91,26,0.06496636076070411
YNGKP_M0,91,27,0.06386618773741026
YNGKP_M0,91,28,0.06287525464733049
YNGKP_M0,91,29,0.061980744835042144
YNGKP_M0,91,30,0.06117167817477298
YNGKP_M0,91,31,0.06043859358228624
YNGKP_M0,91,32,0.05977329499263193
YNGKP_M0,91,33,0.059168646726245125
YNGKP_M0,91,34,0.05861840753805702
YNGKP_M0,91,35,0.05811709515731324
YNGKP_M0,91,36,0.05765987501051363
YNGKP_M0,91,37,0.057242468242072714
YNGKP_M0,91,38,0.05686107522681782
YNGKP_M0,91,39,0.05651231159255391
YNGKP_M0,91,40,0.05619315440354926
YNGKP_M0,91,41,0.055900896644055106
YNGKP_M0,91,42,0.05563310851979194
YNGKP_M0,91,43,0.05538760439075972
YNGKP_M0,91,44,0.055162414380281063
YNGKP_M0,91,45,0.054955759887572536
YNGKP_M0,91,46,0.05476603237550226
YNGKP_M0,91,47,0.054591774920006074
YNGKP_M0,91,48,0.05443166609938281
YNGKP_M0,91,49,0.05428450587534855
YNGKP + wr,91,0,1.0
YNGKP + wr,91,1,0.5465602706743081
YNGKP + wr,91,2,0.3783392514366553
YNGKP + wr,91,3,0.27996626634370303
YNGKP + wr,91,4,0.2182688772426474
YNGKP + wr,91,5,0.17748020260638234
YNGKP + wr,91,6,0.14935454715268953
YNGKP + wr,91,7,0.12926821299624563
YNGKP + wr,91,8,0.11448725558770181
YNGKP + wr,91,9,0.10332539008475773
YNGKP + wr,91,10,0.09470529763946614
YNGKP + wr,91,11,0.08791746979658109
YNGKP + wr,91,12,0.08248183859350361
YNGKP + wr,91,13,0.07806552855452836
YNGKP + wr,91,14,0.074432477325668
YNGKP + wr,91,15,0.07141175755715357
YNGKP + wr,91,16,0.06887718772018982
YNGKP + wr,91,17,0.06673392860811318
YNGKP + wr,91,18,0.0649094993856872
YNGKP + wr,91,19,0.06334764625927321
YNGKP + wr,91,20,0.06200408646953065
YNGKP + wr,91,21,0.06084350624435291
YNGKP + wr,91,22,0.05983741065026984
YNGKP + wr,91,23,0.05896256092590185
YNGKP + wr,91,24,0.058199822754615514
YNGKP + wr,91,25,0.05753330591897448
YNGKP + wr,91,26,0.05694971327723368
YNGKP + wr,91,27,0.05643784201575966
YNGKP + wr,91,28,0.05598819703328275
YNGKP + wr,91,29,0.05559268787384009
YNGKP + wr,91,30,0.05524438862518119
YNGKP + wr,91,31,0.05493734579687404
YNGKP + wr,91,32,0.054666423150750085
YNGKP + wr,91,33,0.054427175284493756
YNGKP + wr,91,34,0.05421574381000366
YNGKP + wr,91,35,0.054028771455114394
YNGKP + wr,91,36,0.05386333051093038
YNGKP + wr,91,37,0.05371686285885931
YNGKP + wr,91,38,0.0535871294195271
YNGKP + wr,91,39,0.05347216732529281
YNGKP + wr,91,40,0.05337025346838109
YNGKP + wr,91,41,0.0532798733459644
YNGKP + wr,91,42,0.05319969433231032
YNGKP + wr,91,43,0.05312854267129148
YNGKP + wr,91,44,0.05306538361110909
YNGKP + wr,91,45,0.05300930420513736
YNGKP + wr,91,46,0.052959498384419885
YNGKP + wr,91,47,0.052915253973099416
YNGKP + wr,91,48,0.05287594137138986
YNGKP + wr,91,49,0.05284100367423473
YNGKP_M5,91,0,1.0
YNGKP_M5,91,1,0.5556779956212359
YNGKP_M5,91,2,0.42913876445824617
YNGKP_M5,91,3,0.3556059700524306
YNGKP_M5,91,4,0.30616508940997794
YNGKP_M5,91,5,0.270146556462376
YNGKP_M5,91,6,0.24252671759349315
YNGKP_M5,91,7,0.2205747629888249
YNGKP_M5,91,8,0.2026583167440031
YNGKP_M5,91,9,0.18773295336516416
YNGKP_M5,91,10,0.17509522538823913
YNGKP_M5,91,11,0.16425188452097253
YNGKP_M5,91,12,0.15484564947042745
YNGKP_M5,91,13,0.1466106722965637
YNGKP_M5,91,14,0.13934459004496516
YNGKP_M5,91,15,0.13289031990624242
YNGKP_M5,91,16,0.12712382616228582
YNGKP_M5,91,17,0.12194568014391716
YNGKP_M5,91,18,0.11727510333707547
YNGKP_M5,91,19,0.1130456787419874
YNGKP_M5,91,20,0.10920220838470623
YNGKP_M5,91,21,0.1056983738635363
YNGKP_M5,91,22,0.10249496939723762
YNGKP_M5,91,23,0.09955854944918117
YNGKP_M5,91,24,0.09686038086231503
YNGKP_M5,91,25,0.09437562160248861
YNGKP_M5,91,26,0.09208267019472864
YNGKP_M5,91,27,0.0899626452004259
YNGKP_M5,91,28,0.08799896482736792
YNGKP_M5,91,29,0.08617700442379776
YNGKP_M5,91,30,0.08448381513201726
YNGKP_M5,91,31,0.08290789100505823
YNGKP_M5,91,32,0.08143897485695556
YNGKP_M5,91,33,0.08006789532373708
YNGKP_M5,91,34,0.07878642926833118
YNGKP_M5,91,35,0.0775871849163969
YNGKP_M5,91,36,0.07646350206728648
YNGKP_M5,91,37,0.07540936646101169
YNGKP_M5,91,38,0.07441933595342637
YNGKP_M5,91,39,0.07348847659828028
YNGKP_M5,91,40,0.07261230708617479
YNGKP_M5,91,41,0.07178675026893143
YNGKP_M5,91,42,0.07100809072008477
YNGKP_M5,91,43,0.0702729374606507
YNGKP_M5,91,44,0.06957819112351749
YNGKP_M5,91,45,0.0689210149470284
YNGKP_M5,91,46,0.0682988090841673
YNGKP_M5,91,47,0.06770918779255058
YNGKP_M5,91,48,0.06714995913554865
YNGKP_M5,91,49,0.06661910687894673
ExpCM,92,0,1.0
ExpCM,92,1,0.8352362585384757
ExpCM,92,2,0.7564643516214368
ExpCM,92,3,0.709291025811371
ExpCM,92,4,0.6767844978797011
ExpCM,92,5,0.6522568228726859
ExpCM,92,6,0.6325804579586
ExpCM,92,7,0.6160958455070521
ExpCM,92,8,0.6018363701346447
ExpCM,92,9,0.589199659348892
ExpCM,92,10,0.5777913360001796
ExpCM,92,11,0.5673433991644475
ExpCM,92,12,0.5576682534260754
ExpCM,92,13,0.5486312576049245
ExpCM,92,14,0.540133582812095
ExpCM,92,15,0.5321011366482691
ExpCM,92,16,0.524477216418596
ExpCM,92,17,0.517217534596921
ExpCM,92,18,0.5102867945270273
ExpCM,92,19,0.503656300919516
ExpCM,92,20,0.497302272900817
ExpCM,92,21,0.49120464065603764
ExpCM,92,22,0.4853461787561365
ExpCM,92,23,0.4797118761504559
ExpCM,92,24,0.47428847390612505
ExpCM,92,25,0.4690641227283512
ExpCM,92,26,0.464028126595634
ExpCM,92,27,0.45917074870990315
ExpCM,92,28,0.45448306283056167
ExpCM,92,29,0.4499568378807839
ExpCM,92,30,0.4455844471180032
ExpCM,92,31,0.44135879557788793
ExpCM,92,32,0.4372732612264712
ExpCM,92,33,0.4333216464919436
ExpCM,92,34,0.4294981377377271
ExpCM,92,35,0.42579727088135183
ExpCM,92,36,0.42221390182958196
ExpCM,92,37,0.41874318073903977
ExpCM,92,38,0.41538052935876046
ExpCM,92,39,0.4121216208920964
ExpCM,92,40,0.40896236194838675
ExpCM,92,41,0.40589887625297744
ExpCM,92,42,0.40292748985695365
ExpCM,92,43,0.4000447176422105
ExpCM,92,44,0.3972472509581874
ExpCM,92,45,0.39453194625734594
ExpCM,92,46,0.39189581461989687
ExpCM,92,47,0.3893360120762974
ExpCM,92,48,0.3868498306500376
ExpCM,92,49,0.38443469005424724
YNGKP_M0,92,0,1.0
YNGKP_M0,92,1,0.62707983716728
YNGKP_M0,92,2,0.47534519522532126
YNGKP_M0,92,3,0.3733318983042162
YNGKP_M0,92,4,0.3020139003261306
YNGKP_M0,92,5,0.25060135535098405
YNGKP_M0,92,6,0.21259455096431096
YNGKP_M0,92,7,0.18389135185954444
YNGKP_M0,92,8,0.1618054913485507
YNGKP_M0,92,9,0.14452507787985558
YNGKP_M0,92,10,0.1307980984375611
YNGKP_M0,92,11,0.11974170738738732
YNGKP_M0,92,12,0.11072239408429672
YNGKP_M0,92,13,0.10327846297011772
YNGKP_M0,92,14,0.09706866896545753
YNGKP_M0,92,15,0.09183749373130032
YNGKP_M0,92,16,0.087391265668084
YNGKP_M0,92,17,0.08358148937519755
YNGKP_M0,92,18,0.08029305134930324
YNGKP_M0,92,19,0.0774357736194293
YNGKP_M0,92,20,0.07493829688285629
YNGKP_M0,92,21,0.0727436041975335
YNGKP_M0,92,22,0.07080571290807101
YNGKP_M0,92,23,0.06908720705699876
YNGKP_M0,92,24,0.06755738032412097
YNGKP_M0,92,25,0.0661908264889614
YNGKP_M0,92,26,0.06496636076070411
YNGKP_M0,92,27,0.06386618773741026
YNGKP_M0,92,28,0.06287525464733049
YNGKP_M0,92,29,0.061980744835042144
YNGKP_M0,92,30,0.06117167817477298
YNGKP_M0,92,31,0.06043859358228624
YNGKP_M0,92,32,0.05977329499263193
YNGKP_M0,92,33,0.059168646726245125
YNGKP_M0,92,34,0.05861840753805702
YNGKP_M0,92,35,0.05811709515731324
YNGKP_M0,92,36,0.05765987501051363
YNGKP_M0,92,37,0.057242468242072714
YNGKP_M0,92,38,0.05686107522681782
YNGKP_M0,92,39,0.05651231159255391
YNGKP_M0,92,40,0.05619315440354926
YNGKP_M0,92,41,0.055900896644055106
YNGKP_M0,92,42,0.05563310851979194
YNGKP_M0,92,43,0.05538760439075972
YNGKP_M0,92,44,0.055162414380281063
YNGKP_M0,92,45,0.054955759887572536
YNGKP_M0,92,46,0.05476603237550226
YNGKP_M0,92,47,0.054591774920006074
YNGKP_M0,92,48,0.05443166609938281
YNGKP_M0,92,49,0.05428450587534855
YNGKP + wr,92,0,1.0
YNGKP + wr,92,1,0.6165421171995036
YNGKP + wr,92,2,0.46173974412836777
YNGKP + wr,92,3,0.359526271723708
YNGKP + wr,92,4,0.28910333985193626
YNGKP + wr,92,5,0.23894535058696806
YNGKP + wr,92,6,0.20223915568124673
YNGKP + wr,92,7,0.17475273102344785
YNGKP + wr,92,8,0.15375299289788882
YNGKP + wr,92,9,0.13741921642861568
YNGKP + wr,92,10,0.12450732326564087
YNGKP + wr,92,11,0.11414893162321403
YNGKP + wr,92,12,0.10572659284936851
YNGKP + wr,92,13,0.09879398972177561
YNGKP + wr,92,14,0.093023627381348
YNGKP + wr,92,15,0.08817183265224673
YNGKP + wr,92,16,0.08405491670340999
YNGKP + wr,92,17,0.0805326859060769
YNGKP + wr,92,18,0.07749687518396012
YNGKP + wr,92,19,0.07486293014833341
YNGKP + wr,92,20,0.07256409911652313
YNGKP + wr,92,21,0.0705471385725125
YNGKP + wr,92,22,0.06876915874156615
YNGKP + wr,92,23,0.06719528354241003
YNGKP + wr,92,24,0.0657968981588413
YNGKP + wr,92,25,0.0645503246813634
YNGKP + wr,92,26,0.0634358124316564
YNGKP + wr,92,27,0.06243676162815742
YNGKP + wr,92,28,0.06153912151899922
YNGKP + wr,92,29,0.060730920009357
YNGKP + wr,92,30,0.06000189316309896
YNGKP + wr,92,31,0.059343191132364234
YNGKP + wr,92,32,0.058747143000486717
YNGKP + wr,92,33,0.05820706736121045
YNGKP + wr,92,34,0.05771711865194173
YNGKP + wr,92,35,0.05727216162830919
YNGKP + wr,92,36,0.0568676681365105
YNGKP + wr,92,37,0.056499631669433434
YNGKP + wr,92,38,0.05616449619786602
YNGKP + wr,92,39,0.055859096532902636
YNGKP + wr,92,40,0.05558060806088534
YNGKP + wr,92,41,0.05532650414261831
YNGKP + wr,92,42,0.055094519817168744
YNGKP + wr,92,43,0.05488262072182144
YNGKP + wr,92,44,0.05468897635197854
YNGKP + wr,92,45,0.05451193695171937
YNGKP + wr,92,46,0.054350013457715146
YNGKP + wr,92,47,0.05420186002408518
YNGKP + wr,92,48,0.05406625873956946
YNGKP + wr,92,49,0.05394210621566405
YNGKP_M5,92,0,1.0
YNGKP_M5,92,1,0.5556779956212359
YNGKP_M5,92,2,0.42913876445824617
YNGKP_M5,92,3,0.3556059700524306
YNGKP_M5,92,4,0.30616508940997794
YNGKP_M5,92,5,0.270146556462376
YNGKP_M5,92,6,0.24252671759349315
YNGKP_M5,92,7,0.2205747629888249
YNGKP_M5,92,8,0.2026583167440031
YNGKP_M5,92,9,0.18773295336516416
YNGKP_M5,92,10,0.17509522538823913
YNGKP_M5,92,11,0.16425188452097253
YNGKP_M5,92,12,0.15484564947042745
YNGKP_M5,92,13,0.1466106722965637
YNGKP_M5,92,14,0.13934459004496516
YNGKP_M5,92,15,0.13289031990624242
YNGKP_M5,92,16,0.12712382616228582
YNGKP_M5,92,17,0.12194568014391716
YNGKP_M5,92,18,0.11727510333707547
YNGKP_M5,92,19,0.1130456787419874
YNGKP_M5,92,20,0.10920220838470623
YNGKP_M5,92,21,0.1056983738635363
YNGKP_M5,92,22,0.10249496939723762
YNGKP_M5,92,23,0.09955854944918117
YNGKP_M5,92,24,0.09686038086231503
YNGKP_M5,92,25,0.09437562160248861
YNGKP_M5,92,26,0.09208267019472864
YNGKP_M5,92,27,0.0899626452004259
YNGKP_M5,92,28,0.08799896482736792
YNGKP_M5,92,29,0.08617700442379776
YNGKP_M5,92,30,0.08448381513201726
YNGKP_M5,92,31,0.08290789100505823
YNGKP_M5,92,32,0.08143897485695556
YNGKP_M5,92,33,0.08006789532373708
YNGKP_M5,92,34,0.07878642926833118
YNGKP_M5,92,35,0.0775871849163969
YNGKP_M5,92,36,0.07646350206728648
YNGKP_M5,92,37,0.07540936646101169
YNGKP_M5,92,38,0.07441933595342637
YNGKP_M5,92,39,0.07348847659828028
YNGKP_M5,92,40,0.07261230708617479
YNGKP_M5,92,41,0.07178675026893143
YNGKP_M5,92,42,0.07100809072008477
YNGKP_M5,92,43,0.0702729374606507
YNGKP_M5,92,44,0.06957819112351749
YNGKP_M5,92,45,0.0689210149470284
YNGKP_M5,92,46,0.0682988090841673
YNGKP_M5,92,47,0.06770918779255058
YNGKP_M5,92,48,0.06714995913554865
YNGKP_M5,92,49,0.06661910687894673
ExpCM,93,0,1.0
ExpCM,93,1,0.8665409411286684
ExpCM,93,2,0.7902117908566453
ExpCM,93,3,0.7371924080860098
